"RT @Pocketnow: Once again, Qualcomm modems are better than Intel modems in iPhone X https://t.co/LSSiWFpiXf",2017-12-03 23:59:55,639,0
I can’t upgrade to iPhone X until February. FEBURERRY. https://t.co/kOcCBSMj34,2017-12-03 23:59:34,1780,12
"“You’re a rich girl that doesn’t really spend, so if we get married we’ll stay rich” ...  My friend after I scolded… https://t.co/FE1QpShnUq",2017-12-03 23:59:19,202,0
"iPhone X GIVEAWAY!!!

Share a picture of any of  #CocoTeaOntario's new #strawberry drinks and hashtag… https://t.co/scaSJI2Q87",2017-12-03 23:59:06,100,1
RT @UnboxTherapy: Here’s your chance to win 1 of 3 flagship smartphones of your choice… Follow @UnboxTherapy and @GoDaddy + RT this tweet t…,2017-12-03 23:59:05,13,0
"RT @MKBHD: My dream Frankenstein phone from 2017 flagships:

Galaxy Note 8 display + body
Pixel 2 cameras + software
iPhone X CPU/GPU
Razer…",2017-12-03 23:59:04,13,0
"So, is the iPhone X I got from Softbank unlocked? Can I use it with a different SIM card when I travel? Anyone in a similar situation?",2017-12-03 23:58:55,1203,0
I liked a @YouTube video https://t.co/4Gb3WlPW3Z iPhone X: 4 Otterbox Cases reviewed and wireless charging tested!,2017-12-03 23:58:30,103,0
"Once again, Qualcomm modems are better than Intel modems in iPhone X https://t.co/AyetT6uEgC https://t.co/dUsFbvqwda",2017-12-03 23:58:29,8203,0
RT @CNET: The iPhone X takes on the Pixel 2 in a camera shootout https://t.co/qpH6xDL1Zr https://t.co/einpeSmydF,2017-12-03 23:58:07,127,0
RT @johnnyorlando: hey its johnny here im typing from my sisters iphone x this thing is so cook,2017-12-03 23:58:05,114,0
"RT @iDropNews: Motorola Laughably Tries to Take on iPhone X, Galaxy Note in New Ad #applenews https://t.co/cNOtssgwWo",2017-12-03 23:58:04,41,0
I'm getting the IPhone X tomorrow.  Treat yourself,2017-12-03 23:58:02,1016,0
RT @abscbnsports: Hard work pays off for the Ateneo Blue Eagles. #UAAPSeason80Finals 👀 https://t.co/EIkZoddw8i,2017-12-03 23:57:48,95,0
RT @iDropNews: U.S. iPhone X Shipping Estimates Improve to Just One Week #applenews https://t.co/kz4mqf0fbE,2017-12-03 23:57:47,41,0
RT @iDropNews: iPhone X Shipping Estimates Improve to Just 1-2 Weeks #applenews https://t.co/DONXNITsZD,2017-12-03 23:57:40,41,0
Tbh I only bought iPhone X so I can watch my porn in VERY good quality. #priorities,2017-12-03 23:57:31,717,4
My iPhone X is already heating up,2017-12-03 23:57:09,553,1
RT @iDropNews: iPhone X Devices from Verizon Have the Best LTE Performance #applenews https://t.co/xnWlD1NhcJ,2017-12-03 23:57:08,41,0
"Retweeted CNET (@CNET):

The iPhone X takes on the Pixel 2 in a camera shootout https://t.co/UKPorF3HWM... https://t.co/9lf5Jjy6R0",2017-12-03 23:57:03,781,0
Gaming Comparison : iPhone X vs Galaxy Note 8 https://t.co/4qiNgLF6ME via @YouTube #iphonex #note8 #gaming #apple… https://t.co/266fuubbAv,2017-12-03 23:56:57,32,0
RT @CNET: The iPhone X takes on the Pixel 2 in a camera shootout https://t.co/qpH6xDL1Zr https://t.co/einpeSmydF,2017-12-03 23:56:57,781,0
RT @CNET: The iPhone X takes on the Pixel 2 in a camera shootout https://t.co/qpH6xDL1Zr https://t.co/einpeSmydF,2017-12-03 23:56:56,1782,0
RT @stroughtonsmith: Re the home indicator &amp; gestural navigation on iPhone X: you mean to tell me that Android phones have had software con…,2017-12-03 23:56:53,80,0
I honestly love my iPhone X 💕💕,2017-12-03 23:56:48,837,0
"RT @KcoSoft: Hi Everyone, its been a while but we are working hard on next years line up and updating our apps for the iPhone X. Big things…",2017-12-03 23:56:42,72,0
Had to grab the Iphone X today 🔥,2017-12-03 23:56:40,920,3
That iPhone X ad won't stop playing before every fucking YouTube video I watch,2017-12-03 23:56:29,4047,0
"Once again, Qualcomm modems are better than Intel modems in iPhone X: https://t.co/1ifxQ4agtE",2017-12-03 23:56:23,113,0
"Please follow @kcosoft Hi Everyone, its been a while but we are working hard on next years line up and updating our… https://t.co/6nE9Z9zQXk",2017-12-03 23:56:18,19,0
@BelleBway @heatherw25 I am actually only using the iPhone X as my camera. Photos go right to the cloud and I have… https://t.co/VM6grtTLfJ,2017-12-03 23:56:15,1714,0
"RT @BTS_ARMY_INT: If you look closely at his posts, Namjoon is almost always trying to show off a special item given to him from ARMY, whet…",2017-12-03 23:56:12,111,0
The iPhone X sooooo smalllllll,2017-12-03 23:55:50,1249,0
The selfie game has been forever changed thanks to the iPhone X 💃🏻 https://t.co/sSKS9YSVeI,2017-12-03 23:55:44,504,0
@SWIFTUNLOCK iPhone X From Sprint can be unlock?,2017-12-03 23:55:44,117,0
mannn idk if i wanna wait few more months for the new iphone or just cop the X now,2017-12-03 23:55:30,55,0
"Hi Everyone, its been a while but we are working hard on next years line up and updating our apps for the iPhone X.… https://t.co/lf53c3xCJe",2017-12-03 23:55:28,6,0
RT @karpetshark: why would you spend $1000 on an iphone x when for the same price you can get like 10 ferrets,2017-12-03 23:55:19,475,0
RT @UnboxTherapy: Here’s your chance to win 1 of 3 flagship smartphones of your choice… Follow @UnboxTherapy and @GoDaddy + RT this tweet t…,2017-12-03 23:55:18,156,0
The IPhone X so tuff,2017-12-03 23:55:09,1600,0
👍 on @YouTube: iPhone X vs. Pixel 2XL: The iPhone X Wins https://t.co/rJ7HcYGbb7,2017-12-03 23:55:08,26,0
Urg. I just caught myself instinctively using an iPhone X gesture on my #AppleWatch.,2017-12-03 23:55:03,955,0
iPhone 8 or X?,2017-12-03 23:54:55,425,0
Which IPhone X color you will buy space gray or silver #ALDUBBagongAraw,2017-12-03 23:54:50,509,0
"Once again, Qualcomm modems are better than Intel modems in iPhone X https://t.co/daLkrGlvNw",2017-12-03 23:54:32,263,0
RT @orangermac: Amazon Kindle app update - still letter-boxed on iPhone X. Still no Amazon Prime Video on the AppleTV. May start using iBoo…,2017-12-03 23:54:19,178,0
RT @abscbnsports: Hard work pays off for the Ateneo Blue Eagles. #UAAPSeason80Finals 👀 https://t.co/EIkZoddw8i,2017-12-03 23:54:10,319,0
Great to have the most expensive iPhone X and within weeks it’s broke down more than my other phones combined...iOS… https://t.co/SlPJHNov1n,2017-12-03 23:54:04,116,0
"@RonAmadeo Have you tried the Face ID on the iPhone X? If so, what are your thougths about it? 😅",2017-12-03 23:53:58,366,1
@Rene_LePaul Haha. I just got the iPhone X. I probably didn’t need it. But I kinda wanted a smaller phone again.,2017-12-03 23:53:47,103,0
@jennaezarik @ijustine silicone or leather apple case for the iPhone X? 🤔,2017-12-03 23:53:41,61,0
"idk if i want the iphone 8
or x uh",2017-12-03 23:53:40,578,1
"RT @spinph: MVP gifts triumphant Ateneo players with IPhone X, HK trip after UAAP conquest | By @reubensports https://t.co/DLD9wUOlMW via @…",2017-12-03 23:53:24,595,0
"RT @TheiCollection: #CONCOURS #LeNoelDeJB 

Gagne un iPhone X ! 

1️⃣ Follow @TheiCollection 
2️⃣ ReTweet ce tweet 
3️⃣ Look ça : https://t…",2017-12-03 23:53:18,15,0
My iPhone X needs to hurry &amp; arrive,2017-12-03 23:53:10,1011,0
@ptotheson IPhone X havin ass,2017-12-03 23:52:42,330,0
"iPhone X Online Lead Times Improve, In-Store Worsens https://t.co/THQ73bc5TZ https://t.co/2LrrG0GM4z",2017-12-03 23:52:40,592,0
"RT @shina_pitta: 3. When Cadi, armed with proof of Yomi's misadventures, went to confront him, he played dumb and threw her out. Broke her…",2017-12-03 23:52:26,566,0
Want to win WIN! iPhone X &amp;amp; Bragi The DASH PRO Chance #3? I just entered to win and you can too. https://t.co/IXxkkbD10H,2017-12-03 23:52:14,19,0
RT @OliWhiteTV: Who’s got an iPhone X? Would you recommend it?,2017-12-03 23:52:13,353,0
"RT @spinph: MVP gifts triumphant Ateneo players with IPhone X, HK trip after UAAP conquest | By @reubensports https://t.co/DLD9wUOlMW via @…",2017-12-03 23:52:12,1306,0
Told my dad the iPhone X was $999. He said he “nine ninety-not gettin it for my ass”😔😔😔😔😔😪,2017-12-03 23:52:06,2227,4
RT @OliWhiteTV: I’m really struggling to make a decision about sticking with Apple and getting the iPhone X or make that switch to the Pixe…,2017-12-03 23:51:53,353,0
"RT @TheiCollection: #CONCOURS #LeNoelDeJB 

Gagne un iPhone X ! 

1️⃣ Follow @TheiCollection 
2️⃣ ReTweet ce tweet 
3️⃣ Look ça : https://t…",2017-12-03 23:51:51,11,0
RT @threatintel: Biometric technology: What you need to know https://t.co/sOIp0CRrZl #biometrics #tech https://t.co/tZgrGzEToo,2017-12-03 23:51:44,3115,0
"I went to buy an iPhone X. T-Mobile told me it wasn't worth it

https://t.co/u3ZzzTylAg

Shared from my Google feed",2017-12-03 23:51:44,481,0
RT @AtomSiraullo: idc what the haters say but i'll pronounce the X in iPhone X as a letter. you don't say Rhodora Ten. idiots,2017-12-03 23:51:41,829,0
@CdotSalem Blame iPhone X fam,2017-12-03 23:51:22,1665,1
@MsZodah i could get iphone x with no money down but tax is over 100 bucks tho,2017-12-03 23:51:21,144,0
RT @CNET: The iPhone X takes on the Pixel 2 in a camera shootout https://t.co/qpH6xDL1Zr https://t.co/einpeSmydF,2017-12-03 23:50:59,5942,0
Win the iPhone X &amp; the award winning Bragi The Dash Pro as Perfect Partners! https://t.co/IXxkkbD10H,2017-12-03 23:50:59,19,0
"New iPhone X, who dis? Android was for the birds.",2017-12-03 23:50:58,215,0
